# Word Corrections TSV Format
# Columns (tab-separated): VERSE_REF	INCORRECT	CORRECT	NOTES (optional)
# VERSE_REF: "BOOK chapter:verse" (e.g., "ΓΕΝΕΣΙΣ 14:22") or "ALL" for global corrections
# Lines starting with # are comments

# Typo Checker Fixes (check_missing_words_for_typos.py)
ΕΣΔΡΑΣ Α 5:37	πεντη· κονταδύο	πεντηκονταδύο
ΜΑΚΚΑΒΑΙΩΝ Α 9:69	ὠργίσθηθυμῷ	ὠργίσθη θυμῷ
ΜΑΚΚΑΒΑΙΩΝ Δ 2:13	ἐπινομίσητε παράδοξον εἶναι, ὅπου καὶ ἔχθραν ὁ λογισμὸς ἐπινομισητε παράδοξον εἶναι, ὅπου καὶ ἔχθραν ὁ λογισμὸς ἐπικρατεῖν	ἐπικρατεῖν
ΜΑΚΚΑΒΑΙΩΝ Δ 16:7	δεκάηνοι	δεκάμηνοι
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 7:3	Ιεζραῒα	Ιεζραΐα





# Sequence Error Fixes (check_sequence_errors.py)
ΓΕΝΕΣΙΣ 43:9	ἡμέραν	ἡμέρας
ΕΞΟΔΟΣ 7:5	μέσον	μέσου	rahlf
ΕΞΟΔΟΣ 28:29	μνημόσυνου	μνημόσυνον
ΕΞΟΔΟΣ 33:1	Μωυσῆς	Μωυσῆν
ΛΕΥΙΤΙΚΟΝ 14:9	τὴς	τὴν
ΑΡΙΘΜΟΙ 8:15	μαρτυρίον	μαρτυρίου
ΑΡΙΘΜΟΙ 9:10	ὃν	ὃς	rahlf
ΑΡΙΘΜΟΙ 11:16	Μωυσῆς	Μωυσῆν
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 6:4	γῆν	γῆς
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 23:11	τῆν	τῆς
ΙΗΣΟΥΣ ΝΑΥΗ 6:2	ἰδον	ἰδοὺ
ΙΗΣΟΥΣ ΝΑΥΗ 18:17	ἀνάβασις	ἀνάβασιν
ΒΑΣΙΛΕΙΩΝ Α 2:36	σον	σου
ΒΑΣΙΛΕΙΩΝ Α 3:20	Σαμονὴλ	Σαμουὴλ
ΒΑΣΙΛΕΙΩΝ Α 14:7	σον	σου
ΒΑΣΙΛΕΙΩΝ Α 20:42	σον	σου
ΒΑΣΙΛΕΙΩΝ Α 30:22	τὴς	τὴν
ΒΑΣΙΛΕΙΩΝ Β 7:28	ἀληθιναὶ	ἀληθινοὶ
ΒΑΣΙΛΕΙΩΝ Β 14:17	θυσίας	θυσίαν	Alexandrinus
ΒΑΣΙΛΕΙΩΝ Β 15:34	βουλὴς	βουλὴν
ΒΑΣΙΛΕΙΩΝ Β 23:22	υἱὸν	υἱὸς
ΒΑΣΙΛΕΙΩΝ Δ 3:27	ὃν	ὃς	vaticanus
ΒΑΣΙΛΕΙΩΝ Δ 6:20	εἶδου	εἶδον
ΒΑΣΙΛΕΙΩΝ Δ 9:15	αὐτὸς	αὐτὸν
ΒΑΣΙΛΕΙΩΝ Δ 12:10	ἔδωκας	ἔδωκαν
ΒΑΣΙΛΕΙΩΝ Δ 14:21	αὐτὸς	αὐτὸν
ΒΑΣΙΛΕΙΩΝ Δ 18:21	τὴς	τὴν	rahlf
ΒΑΣΙΛΕΙΩΝ Δ 21:24	Ἀμώς	Ἀμὼς
ΒΑΣΙΛΕΙΩΝ Δ 23:24	βιβλίον	βιβλίου
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 5:36	Ἰωανὰν	Ἰωανὰς	swete
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Β 7:12	τῆν	τῆς	rahlf
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Β 23:13	οἱ σάλπιγγες·	αἱ σάλπιγγες·	rahlf
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Β 25:3	τὸυ	τὸν
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Β 27:7	γεγραμμέναι	γεγραμμένοι	rahlf
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Β 34:16	σον	σου
ΨΑΛΜΟΙ 59:6	τόξον	τόξου	rahlf
ΨΑΛΜΟΙ 96:6	αἱ	οἱ	rahlf
ΨΑΛΜΟΙ 104:5	αὐτον	αὐτοῦ	rahlf
ΨΑΛΜΟΙ 109:6	γῆν	γῆς
ΨΑΛΜΟΙ 118:109	τὸν νόμον	τοῦ νόμου
ΗΣΑΙΑΣ 63:7	κριτὴν	κριτὴς	rahlf
ΙΕΡΕΜΙΑΣ 3:17	Θρόνον	θρόνος	rahlf
ΙΕΡΕΜΙΑΣ 7:20	ξύλου	ξύλον	rahlf
ΙΕΡΕΜΙΑΣ 39:23	ἐποὶησαν	ἐποίησαν
ΩΣΗΕ 14:2	ἠσθένησαν	ἠσθένησας	rahlf
ΜΑΛΑΧΙΑΣ 1:8	θυσίας	θυσίαν	rahlf
ΕΣΔΡΑΣ Α 5:8	τὴς	τὴν
ΕΣΔΡΑΣ Α 8:15	Κυρίον	Κυρίου
ΙΟΥΔΙΘ 6:9	σον	σου
ΙΟΥΔΙΘ 8:35	σον	σου
ΣΟΦΙΑ ΣΑΛΩΜΩΝ 3:13	κοίτης	κοίτην
ΣΟΦΙΑ ΣΑΛΩΜΩΝ 11:22	δρόσον	δρόσου
ΣΟΦΙΑ ΣΑΛΩΜΩΝ 15:10	αὐτον	αὐτοῦ
ΣΟΦΙΑ ΣΑΛΩΜΩΝ 18:15	σον	σου
ΜΑΚΚΑΒΑΙΩΝ Α 1:1	πρότερος	πρότερον	rahlf
ΜΑΚΚΑΒΑΙΩΝ Α 12:26	τὴς	τὴν
ΜΑΚΚΑΒΑΙΩΝ Α 13:47	αὐτὴς	αὐτὴν
ΜΑΚΚΑΒΑΙΩΝ Α 14:35	τὴς	τὴν
ΜΑΚΚΑΒΑΙΩΝ Β 4:21	τῶυ	τῶν
ΜΑΚΚΑΒΑΙΩΝ Γ 2:10	τοῦτου	τοῦτον
ΜΑΚΚΑΒΑΙΩΝ Γ 5:32	συστροφίας	συντροφίας
ΜΑΚΚΑΒΑΙΩΝ Δ 4:2	Ἀπολλώνιος	Ἀπολλώνιον
ΜΑΚΚΑΒΑΙΩΝ Δ 12:7	τῆν	τῆς
ALL	εἰν	εἰς
ΜΑΚΚΑΒΑΙΩΝ Δ 13:8	εὐσεβείαν	εὐσεβείας
ΜΑΚΚΑΒΑΙΩΝ Δ 13:9	νόμον	νόμου
ΜΑΚΚΑΒΑΙΩΝ Δ 13:22	τῆν	τῆς
ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 27:21a	εὐθὴς	εὐθὺς
ΕΠΙΣΤΟΛΗ ΙΕΡΕΜΙΟΥ 1:73	οὖ	οὖν




# Misplaced Grave Fixes (check_grave_accents.py)
ΓΕΝΕΣΙΣ 10:4	Ῥόδὶοι	Ῥόδιοι
ΓΕΝΕΣΙΣ 11:25	εἰκοσιπὲντε	εἰκοσιπέντε
ΓΕΝΕΣΙΣ 32:31	πρὸσωπον	πρόσωπον
ΓΕΝΕΣΙΣ 33:10	εὓρον	εὕρον
ΕΞΟΔΟΣ 3:8	Γεργεσαὶων	Γεργεσαίων
ΕΞΟΔΟΣ 6:7	λὴψομαι	λήψομαι
ΕΞΟΔΟΣ 9:19	πὰντες	πάντες
ΕΞΟΔΟΣ 9:29	χὰλαζα	χάλαζα
ΕΞΟΔΟΣ 12:5	λὴψεσθε	λήψεσθε
ΕΞΟΔΟΣ 17:4	καταλιθοβολὴσουσί	καταλιθοβολήσουσί
ΕΞΟΔΟΣ 20:11	θὰλασσαν	θάλασσαν
ΕΞΟΔΟΣ 28:30	ὃταν	ὅταν
ΕΞΟΔΟΣ 32:27	ἓκαστος	ἕκαστος
ΕΞΟΔΟΣ 36:1	διανοὶᾳ	διανοίᾳ
ΕΞΟΔΟΣ 37:3	ὑφαντὸυ	ὑφαντὸν
ΕΞΟΔΟΣ 37:5	ὑφαντὸντοῦ	ὑφαντὸν
ΕΞΟΔΟΣ 39:22	Ὃσα	Ὅσα
ΛΕΥΙΤΙΚΟΝ 6:13	τὸπρωῒ	τοπρωῒ
ΛΕΥΙΤΙΚΟΝ 17:4	αὶμα	αίμα
ΛΕΥΙΤΙΚΟΝ 23:37	Κυρὶῳ	Κυρίῳ
ΛΕΥΙΤΙΚΟΝ 25:37	τὸκῳ	τόκῳ
ΑΡΙΘΜΟΙ 6:5	ἓως	ἕως
ΑΡΙΘΜΟΙ 17:17	ἐπὶγραψον	ἐπίγραψον
ΑΡΙΘΜΟΙ 27:17	ὃστις	ὅστις
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 3:11	κλὶνη	κλίνη
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 3:11	κλὶνη	κλίνη
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 18:16	μὲγα	μέγα
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 27:17	πλησὶον	πλησίον
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 29:5	ὃτι	ὅτι
ΙΗΣΟΥΣ ΝΑΥΗ 6:17	Κυρὶῳ	Κυρίῳ
ΙΗΣΟΥΣ ΝΑΥΗ 6:19	Κυρὶῳ	Κυρίῳ
ΙΗΣΟΥΣ ΝΑΥΗ 8:19	καὶτὴν	ἐπὶ τὴν
ΙΗΣΟΥΣ ΝΑΥΗ 18:12	νὼτου	νώτου
ΙΗΣΟΥΣ ΝΑΥΗ 19:17	Ἰσσὰχαρ	Ἰσσάχαρ
ΙΗΣΟΥΣ ΝΑΥΗ 19:46	Ἱερὰκων	Ἱεράκων
ΚΡΙΤΑΙ 4:2	ἂρχων	ἄρχων
ΚΡΙΤΑΙ 12:2	Ἰεφθὰε	Ἰεφθάε
ΚΡΙΤΑΙ 15:3	ἠθὼωμαι	ἠθώωμαι
ΚΡΙΤΑΙ 19:30	ἑὼραται	ἑώραται
ΒΑΣΙΛΕΙΩΝ Α 2:20	τὸπον	τόπον
ΒΑΣΙΛΕΙΩΝ Α 2:30	Κὺριος	Κύριος
ΒΑΣΙΛΕΙΩΝ Α 6:7	τὲκνα	τέκνα
ΒΑΣΙΛΕΙΩΝ Α 10:4	λὴψῃ	λήψῃ
ΒΑΣΙΛΕΙΩΝ Α 13:22	Ἰωνὰθαν	Ἰωνάθαν
ΒΑΣΙΛΕΙΩΝ Α 19:1	πὰντας	πάντας
ΒΑΣΙΛΕΙΩΝ Α 20:11	μὲνε	μένε
ΒΑΣΙΛΕΙΩΝ Α 20:42	ἀνὰμέσον	ἀναμέσον
ΒΑΣΙΛΕΙΩΝ Α 20:42	ἀνὰμέσον	ἀναμέσον
ΒΑΣΙΛΕΙΩΝ Α 21:10	τὸυ	τοῦ	rahlf
ΒΑΣΙΛΕΙΩΝ Α 30:2	ᾐχμαλὼτευσαν	ᾐχμαλώτευσαν
ΒΑΣΙΛΕΙΩΝ Α 30:21	διακοσὶους	διακοσίους
ΒΑΣΙΛΕΙΩΝ Β 22:8	ὃτι	ὅτι
ΒΑΣΙΛΕΙΩΝ Β 22:15	ἢστραψεν	ἤστραψεν
ΒΑΣΙΛΕΙΩΝ Γ 1:24	Νὰθαν	Νάθαν
ΒΑΣΙΛΕΙΩΝ Γ 8:29	τὸπον	τόπον
ΒΑΣΙΛΕΙΩΝ Γ 16:24	ἐπὶε	ἐπὶ
ΒΑΣΙΛΕΙΩΝ Γ 22:16	ὃπως	ὅπως
ΒΑΣΙΛΕΙΩΝ Δ 9:7	ἐκδικὴσεις	ἐκδικήσεις
ΒΑΣΙΛΕΙΩΝ Δ 9:24	ἀνὰμέσον	ἀναμέσον
ΒΑΣΙΛΕΙΩΝ Δ 9:36	Ἰεζρὰελ	Ἰεζράελ
ΒΑΣΙΛΕΙΩΝ Δ 18:30	Κὺριον	Κύριον
ΒΑΣΙΛΕΙΩΝ Δ 24:18	θυγὰτηρ	θυγάτηρ
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 3:20	Βαραχὶα	Βαραχία
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 4:40	πλεὶονας	πλείονας
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 6:15	Ἀσαῒας	Ἀσαΐας
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 6:36	Σαραῒα	Σαραΐα

ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 16:32	ξὺλον	ξύλον
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 16:42	κὺμβαλα	κύμβαλα
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 17:6	καλὺμματι	καλύμματι
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 17:16	ἐκὰθισεν	ἐκάθισεν
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 18:12	ὀκτὼκαὶδεκα	ὀκτωκαίδεκα
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 20:1	δὺναμιν	δύναμιν
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 21:3	ἳνα	ἵνα
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Α 29:2	χρυσὶον	χρυσίον
ΠΑΡΑΛΕΙΠΟΜΕΝΩΝ Β 36:22	στὸματος	στόματος
ΝΕΕΜΙΑΣ 3:6a	ἓως	ἕως
ΝΕΕΜΙΑΣ 12:31	τεὶχους	τείχους
ΝΕΕΜΙΑΣ 12:34	Ἱερεμὶα	Ἱερεμία
ΝΕΕΜΙΑΣ 12:35	Ἰωνὰθαν	Ἰωνάθαν
ΙΩΒ 6:22	ἢτησα	ἤτησα
ΙΩΒ 30:4	ῥὶζας	ῥίζας
ΙΩΒ 36:21	τοὺτων	τούτων
ΙΩΒ 40:8	ἳνα	ἵνα
ΙΩΒ 40:11	πὰντα	πάντα
ΙΩΒ 42:7	δὺο	δύο
ΨΑΛΜΟΙ 30:3	τὰχυνον	τάχυνον
ΠΑΡΟΙΜΙΑΙ ΣΑΛΩΜΩΝΤΟΣ 29:16	πολλαὶγίνονται	πολλαὶ γίνονται
ΕΚΚΛΗΣΙΑΣΤΗΣ 6:10	ἰσχυροτὲρου	ἰσχυροτέρου
ΗΣΑΙΑΣ 8:11	πορεὶᾳ	πορείᾳ
ΗΣΑΙΑΣ 17:6	τὰδε	τάδε
ΗΣΑΙΑΣ 17:10	διὰτοῦτο	διατοῦτο
ΗΣΑΙΑΣ 19:2	νὸμος	νόμος
ΗΣΑΙΑΣ 19:2	νὸμον	νόμον
ΗΣΑΙΑΣ 20:1	Τανὰθαν	Τανάθαν
ΗΣΑΙΑΣ 22:22	ὢμῳ	ὤμῳ
ΗΣΑΙΑΣ 26:1	ᾂσονται	ᾄσονται
ΗΣΑΙΑΣ 30:28	σὺρον	σύρον
ΗΣΑΙΑΣ 34:13	ἀναφυὴσει	ἀναφυήσει
ΗΣΑΙΑΣ 41:14	λυτρούμενὸσσε	λυτρούμενός σε
ΗΣΑΙΑΣ 44:26	ῥὴμα	ῥήμα
ΗΣΑΙΑΣ 47:2	ἀποκὸλυψαι	ἀποκόλυψαι
ΗΣΑΙΑΣ 65:4	ἐνὺπνια	ἐνύπνια
ΗΣΑΙΑΣ 66:8	ἑὼρακεν	ἑώρακεν
ΙΕΡΕΜΙΑΣ 17:24	ἓσται	ἕσται
ΙΕΡΕΜΙΑΣ 21:4	τὰδε	τάδε
ΙΕΡΕΜΙΑΣ 52:26	ἢγαγεν	ἤγαγεν
ΙΕΖΕΚΙΗΛ 22:7	μητὲρα	μητέρα
ΙΕΖΕΚΙΗΛ 23:47	ἀποκτενοὺσι	ἀποκτενούσι
ΙΕΖΕΚΙΗΛ 33:10	οὓτως	οὕτως
ΙΕΖΕΚΙΗΛ 46:4	ἂμωμον	ἄμωμον
ΙΕΖΕΚΙΗΛ 46:14	τὸπρωῒ	τοπρωῒ
ΙΕΖΕΚΙΗΛ 47:6	ἑὼρακας	ἑώρακας
ΔΑΝΙΗΛ 3:95	σὼματα	σώματα
ΔΑΝΙΗΛ 4:20	ὓψος	ὕψος
ΔΑΝΙΗΛ 6:17	ἢγαγον	ἤγαγον
ΔΑΝΙΗΛ 7:19	ὃτι	ὅτι
ΔΑΝΙΗΛ 9:25	ἓως	ἕως
ΩΣΗΕ 10:9	τὲκνα	τέκνα	skipped starting here
ΑΜΩΣ 1:14	τεὶχη	τείχη
ΜΙΧΑΙΑΣ 2:4	λὰοῦ	λαοῦ
ΝΑΟΥΜ 2:10	σκεὺη	σκεύη
ΝΑΟΥΜ 3:8	Ἑτοιμασὰι	Ἑτοιμάσαι
ΑΜΒΑΚΟΥΜ 2:3	ὑπὸμεινον	ὑπόμεινον
ΜΑΛΑΧΙΑΣ 3:2	ποὶα	ποία	skipped ending here
ΕΣΔΡΑΣ Α 1:9	Ἰεχονὶας	Ἰεχονίας
ΕΣΔΡΑΣ Α 4:36	ἀλὴθειαν	ἀλήθειαν
ΤΩΒΙΤ 1:20	Τωβὶου	Τωβίου
ΤΩΒΙΤ 3:5	ὃτι	ὅτι
ΤΩΒΙΤ 8:9	τὰφον	τάφον
ΤΩΒΙΤ 13:15	εὐλογεὶτω	εὐλογείτω
ΤΩΒΙΤ 14:15	πρὶνὴ	πρινὴ
ΙΟΥΔΙΘ 1:9	Βετὰνη	Βετάνη
ΙΟΥΔΙΘ 1:11	Ναβουχοδονὸσορ	Ναβουχοδονόσορ
ΙΟΥΔΙΘ 10:18	πὰσῃ	πάσῃ
ΙΟΥΔΙΘ 12:4	Κὺριος	Κύριος
ΣΟΦΙΑ ΣΑΛΩΜΩΝ 14:11	ποσὶνἀφρόνων	ποσὶν ἀφρόνων
ΣΟΦΙΑ ΣΑΛΩΜΩΝ 19:3	πὲνθη	πένθη
ΣΟΦΙΑ ΣΕΙΡΑΧ 12:18	κεφαλὴναὐτοῦ	κεφαλὴν αὐτοῦ
ΣΟΦΙΑ ΣΕΙΡΑΧ 31:13	Κυρὶον	Κυρίον
ΣΟΦΙΑ ΣΕΙΡΑΧ 31:22	Φὸνεύων	Φονεύων
ΣΟΦΙΑ ΣΕΙΡΑΧ 43:25	παρὰδοξα	παράδοξα
ΣΟΦΙΑ ΣΕΙΡΑΧ 51:25	στὸμα	στόμα
ΕΠΙΣΤΟΛΗ ΙΕΡΕΜΙΟΥ 1:5	λὰβῃ	λάβῃ
ΕΠΙΣΤΟΛΗ ΙΕΡΕΜΙΟΥ 1:39	ὡμοιωμὲνοι	ὡμοιωμένοι
ΕΠΙΣΤΟΛΗ ΙΕΡΕΜΙΟΥ 1:41	αἰσθὲσθαι	αἰσθέσθαι
ΕΠΙΣΤΟΛΗ ΙΕΡΕΜΙΟΥ 1:43	σχοινὶα	σχοινία
ΕΠΙΣΤΟΛΗ ΙΕΡΕΜΙΟΥ 1:45	γὲνηται	γένηται
ΕΠΙΣΤΟΛΗ ΙΕΡΕΜΙΟΥ 1:51	ὃτι	ὅτι
ΕΠΙΣΤΟΛΗ ΙΕΡΕΜΙΟΥ 1:53	Βασιλὲα	Βασιλέα
ΕΠΙΣΤΟΛΗ ΙΕΡΕΜΙΟΥ 1:54	ἀδὺνατοι	ἀδύνατοι
ΜΑΚΚΑΒΑΙΩΝ Α 14:35	ἡγοὺμενον	ἡγούμενον
ΜΑΚΚΑΒΑΙΩΝ Β 15:36	τὴνδε	τήνδε
ΜΑΚΚΑΒΑΙΩΝ Γ 2:10	ὃτι	ὅτι
ΜΑΚΚΑΒΑΙΩΝ Γ 3:29	τὸπος	τόπος
ΜΑΚΚΑΒΑΙΩΝ Γ 4:3	τὸπος	τόπος
ΜΑΚΚΑΒΑΙΩΝ Γ 4:11	Σχεδὶαν	Σχεδίαν
ΜΑΚΚΑΒΑΙΩΝ Γ 4:14	κατὰπονον	κατάπονον
ΜΑΚΚΑΒΑΙΩΝ Γ 4:15	τοὺτων	τούτων
ΜΑΚΚΑΒΑΙΩΝ Γ 4:18	τὸπον	τόπον
ΜΑΚΚΑΒΑΙΩΝ Δ 1:16	τοὶνυν	τοίνυν
ΜΑΚΚΑΒΑΙΩΝ Δ 1:24	ὃτε	ὅτε
ΜΑΚΚΑΒΑΙΩΝ Δ 1:28	πὸνου	πόνου
ΜΑΚΚΑΒΑΙΩΝ Δ 1:33	ὀρὲξεων	ὀρέξεων
ΜΑΚΚΑΒΑΙΩΝ Δ 4:14	παραδὸξως	παραδόξως
ΜΑΚΚΑΒΑΙΩΝ Δ 5:6	ἂρξασθαι	ἄρξασθαι
ΜΑΚΚΑΒΑΙΩΝ Δ 7:5	διὰνοιαν	διάνοιαν
ΜΑΚΚΑΒΑΙΩΝ Δ 7:9	λὸγους	λόγους
ΜΑΚΚΑΒΑΙΩΝ Δ 8:21	βασιλὲα	βασιλέα
ΜΑΚΚΑΒΑΙΩΝ Δ 9:6	βασανισμὸυς	βασανισμοὺς	rahlf
ΜΑΚΚΑΒΑΙΩΝ Δ 9:17	διὰκονοι	διάκονοι
ΜΑΚΚΑΒΑΙΩΝ Δ 12:4	τὲλος	τέλος
ΜΑΚΚΑΒΑΙΩΝ Δ 12:4	τὰλας	τάλας
ΜΑΚΚΑΒΑΙΩΝ Δ 13:4	ἐπεκρὰτησεν	ἐπεκράτησεν
ΜΑΚΚΑΒΑΙΩΝ Δ 13:4	πὰθους	πάθους
ΜΑΚΚΑΒΑΙΩΝ Δ 13:4	πὸνων	πόνων
ΜΑΚΚΑΒΑΙΩΝ Δ 13:5	παθοκρὰτειαν	παθοκράτειαν
ΜΑΚΚΑΒΑΙΩΝ Δ 13:6	παρὲχουσιν	παρέχουσιν
ΜΑΚΚΑΒΑΙΩΝ Δ 16:1	παὶδων	παίδων
ΜΑΚΚΑΒΑΙΩΝ Δ 16:15	ὃτε	ὅτε




# Multiple accent fixes (check_multiple_accents.py)
ΓΕΝΕΣΙΣ 24:29	Ῥεβέκκᾷ	Ῥεβέκκᾳ	swete
ΓΕΝΕΣΙΣ 29:17	ὀφθάλμοὶ	ὀφθαλμοὶ	rahlf
ΓΕΝΕΣΙΣ 30:22	ἔπήκουσεν	ἐπήκουσεν	rahlf
ΓΕΝΕΣΙΣ 39:9	ταύτῆ	ταύτῃ
ΓΕΝΕΣΙΣ 39:18	ἤκοῦσεν	ἤκουσεν	rahlf
ΓΕΝΕΣΙΣ 40:12	σύγκρίσις	σύγκρισις
ΓΕΝΕΣΙΣ 41:24	ἐξῆγηταῖς	ἐξηγηταῖς	rahlf
ΓΕΝΕΣΙΣ 42:38	ᾅδοῦ	ᾅδου
ΓΕΝΕΣΙΣ 49:19	πειράτεύσει	πειρατεύσει	rahlf
ΕΞΟΔΟΣ 4:23	ἀποκτένῶ	ἀποκτενῶ
ΕΞΟΔΟΣ 7:7	ὀγδοήκοντατριῶν	ὀγδοήκοντα τριῶν	rahlf
ΕΞΟΔΟΣ 7:19	εἶπὸν	εἶπον
ΕΞΟΔΟΣ 9:14	εἴδῇς	εἴδῃς
ΕΞΟΔΟΣ 10:3	ἔξαπόστειλον	ἐξαπόστειλον	rahlf
ΕΞΟΔΟΣ 12:30	ἔγενήθη	ἐγενήθη	rahlf
ΕΞΟΔΟΣ 18:20	διαμαρτύρῇ	διαμαρτύρῃ
ΕΞΟΔΟΣ 26:24	ποιήσεῖς	ποιήσεις
ΕΞΟΔΟΣ 28:30	ἔναντὶ	ἔναντι	corrected
ΕΞΟΔΟΣ 33:19	οἰκτείρῶ	οἰκτειρῶ
ΕΞΟΔΟΣ 34:15	ἔγκαθημένοις	ἐγκαθημένοις	rahlf
ΛΕΥΙΤΙΚΟΝ 3:9	Κυρίῷ	Κυρίῳ
ΛΕΥΙΤΙΚΟΝ 4:13	πλήμμελήσωσι	πλημμελήσωσι	rahlf
ΛΕΥΙΤΙΚΟΝ 11:28	ταῦτά ἔστιν	ταῦτά ἐστιν
ΛΕΥΙΤΙΚΟΝ 20:15	θανάτούσθω	θανατούσθω	rahlf
ΛΕΥΙΤΙΚΟΝ 20:26	ἅγιός εἶμι	ἅγιός εἰμι
ΑΡΙΘΜΟΙ 1:31	ἐπίσκέψις	ἐπίσκεψις	rahlf
ΑΡΙΘΜΟΙ 7:81	ὁλόκαύτωμα	ὁλοκαύτωμα	rahlf
ΑΡΙΘΜΟΙ 14:14	τούτῷ	τούτῳ	rahlf
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 3:17	Ἄραβά	Ἄραβα
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 5:9	πρόσκυνήσεις	προσκυνήσεις	rahlf
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 6:13	φοβήθήσῃ	φοβηθήσῃ
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 7:16	τοῦτό ἐστί	τοῦτό ἐστι
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 10:6	Ἐλεάζὰρ	Ἐλεάζαρ
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 24:11	δάνειόν σού	δάνειόν σου
ΔΕΥΤΕΡΟΝΟΜΙΟΝ 30:9	εὐφρανθῆναὶ	εὐφρανθῆναι
ΙΗΣΟΥΣ ΝΑΥΗ 1:17	ἀκουσόμεθά σοῦ	ἀκουσόμεθά σου
ΙΗΣΟΥΣ ΝΑΥΗ 7:18	Ζάρά	Ζαρά
ΙΗΣΟΥΣ ΝΑΥΗ 15:7	διεκβάλλεῖ	διεκβάλλει
ΙΗΣΟΥΣ ΝΑΥΗ 15:18	ἐκπορεύέσθαι	ἐκπορεύεσθαι
ΙΗΣΟΥΣ ΝΑΥΗ 15:18	συνέβουλεύσατο	συνεβουλεύσατο	rahlf
ΙΗΣΟΥΣ ΝΑΥΗ 16:6	Ἰανῶκὰ	Ἰανωκὰ
ΙΗΣΟΥΣ ΝΑΥΗ 16:10	Γάζέρ	Γαζέρ
ΙΗΣΟΥΣ ΝΑΥΗ 18:13	Λοῦζὰ	Λουζὰ
ΚΡΙΤΑΙ 1:10	ἐπάτάξαν	ἐπάταξαν
ΚΡΙΤΑΙ 4:21	κρύφῇ	κρυφῇ	swete
ΚΡΙΤΑΙ 6:26	ἄλσοῦς	ἄλσους	rahlf
ΚΡΙΤΑΙ 8:2	κρείττῶν	κρείττων	correction
ΚΡΙΤΑΙ 19:9	γάμβρὸς	γαμβρὸς	rahlf
ΚΡΙΤΑΙ 20:45	Ῥέμμών	Ῥεμμών	swete
ΒΑΣΙΛΕΙΩΝ Α 6:14	Ὠσῆὲ	Ὠσηὲ
ΒΑΣΙΛΕΙΩΝ Α 14:13	Ἰωνάθὰν	Ἰωνάθαν
ΒΑΣΙΛΕΙΩΝ Α 20:32	ἵνατί	ἱνατί
ΒΑΣΙΛΕΙΩΝ Α 22:2	ἀνάγκῇ	ἀνάγκῃ
ΒΑΣΙΛΕΙΩΝ Α 31:1	ἀλλόφύλοι	ἀλλόφυλοι	rahlf
ΒΑΣΙΛΕΙΩΝ Β 10:15	ἔπτάισεν	ἔπταισεν
ΒΑΣΙΛΕΙΩΝ Β 12:3	κόλπῷ	κόλπῳ	rahlf
ΒΑΣΙΛΕΙΩΝ Β 13:25	πορεύθῶμεν	πορευθῶμεν
ΒΑΣΙΛΕΙΩΝ Β 20:12	μέσὼ	μέσῳ
ΒΑΣΙΛΕΙΩΝ Γ 1:15	εἴσῆλθε	εἰσῆλθε
ΒΑΣΙΛΕΙΩΝ Γ 6:1c	τετάρτῷ	τετάρτῳ	rahlf
ΒΑΣΙΛΕΙΩΝ Γ 13:6	πρόσώπου	προσώπου	rahlf
ΒΑΣΙΛΕΙΩΝ Γ 22:41	τετάρτῷ	τετάρτῳ	rahlf
ΒΑΣΙΛΕΙΩΝ Δ 13:25	Ἄζαὴλ	Ἀζαὴλ
